interseccion,mae,n_preguntas,confiable,nota,mae_ci_lower,mae_ci_upper,mae_margin,method,config,group_level
bolivia_public_figure_FÁCIL,0.8984942808195397,1,False,muestra insuficiente — no interpretar como tendencia,0.8984942808195397,0.8984942808195397,0.0,GPT_post,CHOCLO,interseccion
el salvador_tradition_INTERMEDIA,0.8961078340256656,1,False,muestra insuficiente — no interpretar como tendencia,0.8961078340256656,0.8961078340256656,0.0,GPT_post,CHOCLO,interseccion
venezuela_dish_INTERMEDIA,0.8949926395659094,1,False,muestra insuficiente — no interpretar como tendencia,0.8949926395659094,0.8949926395659094,0.0,GPT_post,CHOCLO,interseccion
argentina_tradition_INTERMEDIA,0.8858942788784151,1,False,muestra insuficiente — no interpretar como tendencia,0.8858942788784151,0.8858942788784151,0.0,GPT_post,CHOCLO,interseccion
panama_fauna_DIFÍCIL,0.8831273013794865,1,False,muestra insuficiente — no interpretar como tendencia,0.8831273013794865,0.8831273013794865,0.0,GPT_post,CHOCLO,interseccion
argentina_dish_FÁCIL,0.8821915768776779,1,False,muestra insuficiente — no interpretar como tendencia,0.8821915768776779,0.8821915768776779,0.0,GPT_post,CHOCLO,interseccion
uruguay_tradition_INTERMEDIA,0.868051458840017,1,False,muestra insuficiente — no interpretar como tendencia,0.868051458840017,0.868051458840017,0.0,GPT_post,CHOCLO,interseccion
mexico_flora_INTERMEDIA,0.8619133029822951,1,False,muestra insuficiente — no interpretar como tendencia,0.8619133029822951,0.8619133029822951,0.0,GPT_post,CHOCLO,interseccion
peru_dish_INTERMEDIA,0.8598089411302849,1,False,muestra insuficiente — no interpretar como tendencia,0.8598089411302849,0.8598089411302849,0.0,GPT_post,CHOCLO,interseccion
venezuela_tradition_INTERMEDIA,0.8539974328820352,1,False,muestra insuficiente — no interpretar como tendencia,0.8539974328820352,0.8539974328820352,0.0,GPT_post,CHOCLO,interseccion
ecuador_geography_FÁCIL,0.8460365428968712,1,False,muestra insuficiente — no interpretar como tendencia,0.8460365428968712,0.8460365428968712,0.0,GPT_post,CHOCLO,interseccion
bolivia_geography_INTERMEDIA,0.8363701775118157,1,False,muestra insuficiente — no interpretar como tendencia,0.8363701775118157,0.8363701775118157,0.0,GPT_post,CHOCLO,interseccion
nicaragua_tradition_FÁCIL,0.8309430514220839,1,False,muestra insuficiente — no interpretar como tendencia,0.8309430514220839,0.8309430514220839,0.0,GPT_post,CHOCLO,interseccion
venezuela_object_INTERMEDIA,0.8273573753182535,1,False,muestra insuficiente — no interpretar como tendencia,0.8273573753182535,0.8273573753182535,0.0,GPT_post,CHOCLO,interseccion
peru_flora_INTERMEDIA,0.8257202401205346,1,False,muestra insuficiente — no interpretar como tendencia,0.8257202401205346,0.8257202401205346,0.0,GPT_post,CHOCLO,interseccion
panama_dish_INTERMEDIA,0.8238847324693646,1,False,muestra insuficiente — no interpretar como tendencia,0.8238847324693646,0.8238847324693646,0.0,GPT_post,CHOCLO,interseccion
honduras_flora_INTERMEDIA,0.8209385826631829,1,False,muestra insuficiente — no interpretar como tendencia,0.8209385826631829,0.8209385826631829,0.0,GPT_post,CHOCLO,interseccion
nicaragua_fauna_INTERMEDIA,0.8122307394389754,1,False,muestra insuficiente — no interpretar como tendencia,0.8122307394389754,0.8122307394389754,0.0,GPT_post,CHOCLO,interseccion
honduras_flora_DIFÍCIL,0.7998651816889092,1,False,muestra insuficiente — no interpretar como tendencia,0.7998651816889092,0.7998651816889092,0.0,GPT_post,CHOCLO,interseccion
mexico_tradition_INTERMEDIA,0.7832152043227797,1,False,muestra insuficiente — no interpretar como tendencia,0.7832152043227797,0.7832152043227797,0.0,GPT_post,CHOCLO,interseccion
nicaragua_geography_FÁCIL,0.7828956578616744,1,False,muestra insuficiente — no interpretar como tendencia,0.7828956578616744,0.7828956578616744,0.0,GPT_post,CHOCLO,interseccion
panama_fauna_INTERMEDIA,0.777918449982449,1,False,muestra insuficiente — no interpretar como tendencia,0.777918449982449,0.777918449982449,0.0,GPT_post,CHOCLO,interseccion
cuba_object_FÁCIL,0.7778979959035361,1,False,muestra insuficiente — no interpretar como tendencia,0.7778979959035361,0.7778979959035361,0.0,GPT_post,CHOCLO,interseccion
paraguay_object_INTERMEDIA,0.7776224846089328,1,False,muestra insuficiente — no interpretar como tendencia,0.7776224846089328,0.7776224846089328,0.0,GPT_post,CHOCLO,interseccion
argentina_geography_INTERMEDIA,0.7745190196429138,1,False,muestra insuficiente — no interpretar como tendencia,0.7745190196429138,0.7745190196429138,0.0,GPT_post,CHOCLO,interseccion
guatemala_dish_INTERMEDIA,0.7719655726794843,1,False,muestra insuficiente — no interpretar como tendencia,0.7719655726794843,0.7719655726794843,0.0,GPT_post,CHOCLO,interseccion
mexico_dish_FÁCIL,0.7716186438445692,1,False,muestra insuficiente — no interpretar como tendencia,0.7716186438445692,0.7716186438445692,0.0,GPT_post,CHOCLO,interseccion
paraguay_object_DIFÍCIL,0.7712365025723422,1,False,muestra insuficiente — no interpretar como tendencia,0.7712365025723422,0.7712365025723422,0.0,GPT_post,CHOCLO,interseccion
honduras_tradition_INTERMEDIA,0.7671188964887902,1,False,muestra insuficiente — no interpretar como tendencia,0.7671188964887902,0.7671188964887902,0.0,GPT_post,CHOCLO,interseccion
uruguay_fauna_FÁCIL,0.7645795389457986,1,False,muestra insuficiente — no interpretar como tendencia,0.7645795389457986,0.7645795389457986,0.0,GPT_post,CHOCLO,interseccion
honduras_dish_FÁCIL,0.7618446900888726,1,False,muestra insuficiente — no interpretar como tendencia,0.7618446900888726,0.7618446900888726,0.0,GPT_post,CHOCLO,interseccion
chile_tradition_INTERMEDIA,0.7573356305007581,1,False,muestra insuficiente — no interpretar como tendencia,0.7573356305007581,0.7573356305007581,0.0,GPT_post,CHOCLO,interseccion
ecuador_dish_FÁCIL,0.7561477913900658,1,False,muestra insuficiente — no interpretar como tendencia,0.7561477913900658,0.7561477913900658,0.0,GPT_post,CHOCLO,interseccion
peru_fauna_DIFÍCIL,0.7522347464605614,1,False,muestra insuficiente — no interpretar como tendencia,0.7522347464605614,0.7522347464605614,0.0,GPT_post,CHOCLO,interseccion
chile_public_figure_INTERMEDIA,0.7519108031634931,1,False,muestra insuficiente — no interpretar como tendencia,0.7519108031634931,0.7519108031634931,0.0,GPT_post,CHOCLO,interseccion
chile_geography_FÁCIL,0.7515161012057905,1,False,muestra insuficiente — no interpretar como tendencia,0.7515161012057905,0.7515161012057905,0.0,GPT_post,CHOCLO,interseccion
republica dominicana_fauna_INTERMEDIA,0.741869962160234,1,False,muestra insuficiente — no interpretar como tendencia,0.741869962160234,0.741869962160234,0.0,GPT_post,CHOCLO,interseccion
cuba_geography_INTERMEDIA,0.7400898160481895,1,False,muestra insuficiente — no interpretar como tendencia,0.7400898160481895,0.7400898160481895,0.0,GPT_post,CHOCLO,interseccion
costa rica_fauna_FÁCIL,0.7375833525701806,1,False,muestra insuficiente — no interpretar como tendencia,0.7375833525701806,0.7375833525701806,0.0,GPT_post,CHOCLO,interseccion
venezuela_object_DIFÍCIL,0.7347234350387697,1,False,muestra insuficiente — no interpretar como tendencia,0.7347234350387697,0.7347234350387697,0.0,GPT_post,CHOCLO,interseccion
republica dominicana_dish_FÁCIL,0.7327941119118973,1,False,muestra insuficiente — no interpretar como tendencia,0.7327941119118973,0.7327941119118973,0.0,GPT_post,CHOCLO,interseccion
el salvador_dish_DIFÍCIL,0.730769466801926,1,False,muestra insuficiente — no interpretar como tendencia,0.730769466801926,0.730769466801926,0.0,GPT_post,CHOCLO,interseccion
chile_dish_FÁCIL,0.7272478316669111,1,False,muestra insuficiente — no interpretar como tendencia,0.7272478316669111,0.7272478316669111,0.0,GPT_post,CHOCLO,interseccion
argentina_geography_DIFÍCIL,0.7117767714653854,1,False,muestra insuficiente — no interpretar como tendencia,0.7117767714653854,0.7117767714653854,0.0,GPT_post,CHOCLO,interseccion
panama_object_FÁCIL,0.7106000104988064,1,False,muestra insuficiente — no interpretar como tendencia,0.7106000104988064,0.7106000104988064,0.0,GPT_post,CHOCLO,interseccion
paraguay_tradition_DIFÍCIL,0.7070827419007266,1,False,muestra insuficiente — no interpretar como tendencia,0.7070827419007266,0.7070827419007266,0.0,GPT_post,CHOCLO,interseccion
nicaragua_dish_INTERMEDIA,0.707031313026393,1,False,muestra insuficiente — no interpretar como tendencia,0.707031313026393,0.707031313026393,0.0,GPT_post,CHOCLO,interseccion
costa rica_geography_FÁCIL,0.7060647144361779,1,False,muestra insuficiente — no interpretar como tendencia,0.7060647144361779,0.7060647144361779,0.0,GPT_post,CHOCLO,interseccion
colombia_dish_INTERMEDIA,0.679484517444615,1,False,muestra insuficiente — no interpretar como tendencia,0.679484517444615,0.679484517444615,0.0,GPT_post,CHOCLO,interseccion
mexico_object_DIFÍCIL,0.6780583654288893,1,False,muestra insuficiente — no interpretar como tendencia,0.6780583654288893,0.6780583654288893,0.0,GPT_post,CHOCLO,interseccion
el salvador_dish_INTERMEDIA,0.6772433335030521,1,False,muestra insuficiente — no interpretar como tendencia,0.6772433335030521,0.6772433335030521,0.0,GPT_post,CHOCLO,interseccion
honduras_geography_INTERMEDIA,0.6748139812990471,1,False,muestra insuficiente — no interpretar como tendencia,0.6748139812990471,0.6748139812990471,0.0,GPT_post,CHOCLO,interseccion
ecuador_fauna_INTERMEDIA,0.6675787165209099,1,False,muestra insuficiente — no interpretar como tendencia,0.6675787165209099,0.6675787165209099,0.0,GPT_post,CHOCLO,interseccion
peru_fauna_INTERMEDIA,0.6673812463327691,1,False,muestra insuficiente — no interpretar como tendencia,0.6673812463327691,0.6673812463327691,0.0,GPT_post,CHOCLO,interseccion
bolivia_public_figure_INTERMEDIA,0.6600712909742639,1,False,muestra insuficiente — no interpretar como tendencia,0.6600712909742639,0.6600712909742639,0.0,GPT_post,CHOCLO,interseccion
peru_fauna_FÁCIL,0.658879984860067,1,False,muestra insuficiente — no interpretar como tendencia,0.658879984860067,0.658879984860067,0.0,GPT_post,CHOCLO,interseccion
honduras_dish_INTERMEDIA,0.6577436282678887,1,False,muestra insuficiente — no interpretar como tendencia,0.6577436282678887,0.6577436282678887,0.0,GPT_post,CHOCLO,interseccion
panama_dish_FÁCIL,0.6559263685787167,1,False,muestra insuficiente — no interpretar como tendencia,0.6559263685787167,0.6559263685787167,0.0,GPT_post,CHOCLO,interseccion
el salvador_geography_INTERMEDIA,0.6558844858849491,1,False,muestra insuficiente — no interpretar como tendencia,0.6558844858849491,0.6558844858849491,0.0,GPT_post,CHOCLO,interseccion
paraguay_tradition_INTERMEDIA,0.6553611988270724,1,False,muestra insuficiente — no interpretar como tendencia,0.6553611988270724,0.6553611988270724,0.0,GPT_post,CHOCLO,interseccion
guatemala_fauna_FÁCIL,0.6522883270625714,1,False,muestra insuficiente — no interpretar como tendencia,0.6522883270625714,0.6522883270625714,0.0,GPT_post,CHOCLO,interseccion
bolivia_dish_INTERMEDIA,0.6517141237303063,1,False,muestra insuficiente — no interpretar como tendencia,0.6517141237303063,0.6517141237303063,0.0,GPT_post,CHOCLO,interseccion
nicaragua_fauna_DIFÍCIL,0.6490833197478896,1,False,muestra insuficiente — no interpretar como tendencia,0.6490833197478896,0.6490833197478896,0.0,GPT_post,CHOCLO,interseccion
chile_flora_FÁCIL,0.6449379001502638,1,False,muestra insuficiente — no interpretar como tendencia,0.6449379001502638,0.6449379001502638,0.0,GPT_post,CHOCLO,interseccion
mexico_tradition_FÁCIL,0.6447272096519118,1,False,muestra insuficiente — no interpretar como tendencia,0.6447272096519118,0.6447272096519118,0.0,GPT_post,CHOCLO,interseccion
uruguay_tradition_DIFÍCIL,0.6430627151771828,1,False,muestra insuficiente — no interpretar como tendencia,0.6430627151771828,0.6430627151771828,0.0,GPT_post,CHOCLO,interseccion
costa rica_flora_INTERMEDIA,0.641129387859945,1,False,muestra insuficiente — no interpretar como tendencia,0.641129387859945,0.641129387859945,0.0,GPT_post,CHOCLO,interseccion
guatemala_dish_DIFÍCIL,0.640090713346446,1,False,muestra insuficiente — no interpretar como tendencia,0.640090713346446,0.640090713346446,0.0,GPT_post,CHOCLO,interseccion
colombia_tradition_DIFÍCIL,0.6393443058624312,1,False,muestra insuficiente — no interpretar como tendencia,0.6393443058624312,0.6393443058624312,0.0,GPT_post,CHOCLO,interseccion
chile_tradition_FÁCIL,0.6368015979175214,1,False,muestra insuficiente — no interpretar como tendencia,0.6368015979175214,0.6368015979175214,0.0,GPT_post,CHOCLO,interseccion
colombia_public_figure_INTERMEDIA,0.6365693222179457,1,False,muestra insuficiente — no interpretar como tendencia,0.6365693222179457,0.6365693222179457,0.0,GPT_post,CHOCLO,interseccion
uruguay_dish_INTERMEDIA,0.6350804909511849,1,False,muestra insuficiente — no interpretar como tendencia,0.6350804909511849,0.6350804909511849,0.0,GPT_post,CHOCLO,interseccion
guatemala_fauna_INTERMEDIA,0.6339224372748975,1,False,muestra insuficiente — no interpretar como tendencia,0.6339224372748975,0.6339224372748975,0.0,GPT_post,CHOCLO,interseccion
venezuela_fauna_DIFÍCIL,0.6334195893947725,1,False,muestra insuficiente — no interpretar como tendencia,0.6334195893947725,0.6334195893947725,0.0,GPT_post,CHOCLO,interseccion
republica dominicana_geography_FÁCIL,0.6333991348191543,1,False,muestra insuficiente — no interpretar como tendencia,0.6333991348191543,0.6333991348191543,0.0,GPT_post,CHOCLO,interseccion
ecuador_tradition_DIFÍCIL,0.6324638023420617,1,False,muestra insuficiente — no interpretar como tendencia,0.6324638023420617,0.6324638023420617,0.0,GPT_post,CHOCLO,interseccion
peru_geography_FÁCIL,0.632304091696386,1,False,muestra insuficiente — no interpretar como tendencia,0.632304091696386,0.632304091696386,0.0,GPT_post,CHOCLO,interseccion
ecuador_fauna_DIFÍCIL,0.6263488128229424,1,False,muestra insuficiente — no interpretar como tendencia,0.6263488128229424,0.6263488128229424,0.0,GPT_post,CHOCLO,interseccion
bolivia_dish_DIFÍCIL,0.61311174178565,1,False,muestra insuficiente — no interpretar como tendencia,0.61311174178565,0.61311174178565,0.0,GPT_post,CHOCLO,interseccion
cuba_flora_DIFÍCIL,0.6129510225797141,1,False,muestra insuficiente — no interpretar como tendencia,0.6129510225797141,0.6129510225797141,0.0,GPT_post,CHOCLO,interseccion
ecuador_tradition_INTERMEDIA,0.6066727533384606,1,False,muestra insuficiente — no interpretar como tendencia,0.6066727533384606,0.6066727533384606,0.0,GPT_post,CHOCLO,interseccion
paraguay_object_FÁCIL,0.6046872371876681,1,False,muestra insuficiente — no interpretar como tendencia,0.6046872371876681,0.6046872371876681,0.0,GPT_post,CHOCLO,interseccion
costa rica_tradition_FÁCIL,0.59947489047492,1,False,muestra insuficiente — no interpretar como tendencia,0.59947489047492,0.59947489047492,0.0,GPT_post,CHOCLO,interseccion
cuba_dish_DIFÍCIL,0.5969583811307395,1,False,muestra insuficiente — no interpretar como tendencia,0.5969583811307395,0.5969583811307395,0.0,GPT_post,CHOCLO,interseccion
guatemala_tradition_FÁCIL,0.5962876771335248,1,False,muestra insuficiente — no interpretar como tendencia,0.5962876771335248,0.5962876771335248,0.0,GPT_post,CHOCLO,interseccion
colombia_dish_FÁCIL,0.5953295539512679,1,False,muestra insuficiente — no interpretar como tendencia,0.5953295539512679,0.5953295539512679,0.0,GPT_post,CHOCLO,interseccion
paraguay_flora_DIFÍCIL,0.593377732678696,1,False,muestra insuficiente — no interpretar como tendencia,0.593377732678696,0.593377732678696,0.0,GPT_post,CHOCLO,interseccion
paraguay_dish_INTERMEDIA,0.5886975759709323,1,False,muestra insuficiente — no interpretar como tendencia,0.5886975759709323,0.5886975759709323,0.0,GPT_post,CHOCLO,interseccion
nicaragua_geography_INTERMEDIA,0.5876120661143904,1,False,muestra insuficiente — no interpretar como tendencia,0.5876120661143904,0.5876120661143904,0.0,GPT_post,CHOCLO,interseccion
guatemala_geography_FÁCIL,0.5859770868663434,1,False,muestra insuficiente — no interpretar como tendencia,0.5859770868663434,0.5859770868663434,0.0,GPT_post,CHOCLO,interseccion
nicaragua_flora_INTERMEDIA,0.5856787000541335,1,False,muestra insuficiente — no interpretar como tendencia,0.5856787000541335,0.5856787000541335,0.0,GPT_post,CHOCLO,interseccion
el salvador_tradition_DIFÍCIL,0.584043484374329,1,False,muestra insuficiente — no interpretar como tendencia,0.584043484374329,0.584043484374329,0.0,GPT_post,CHOCLO,interseccion
republica dominicana_object_DIFÍCIL,0.5779758154794021,1,False,muestra insuficiente — no interpretar como tendencia,0.5779758154794021,0.5779758154794021,0.0,GPT_post,CHOCLO,interseccion
guatemala_flora_DIFÍCIL,0.577840009773219,1,False,muestra insuficiente — no interpretar como tendencia,0.577840009773219,0.577840009773219,0.0,GPT_post,CHOCLO,interseccion
guatemala_fauna_DIFÍCIL,0.5774009023551587,1,False,muestra insuficiente — no interpretar como tendencia,0.5774009023551587,0.5774009023551587,0.0,GPT_post,CHOCLO,interseccion
republica dominicana_object_FÁCIL,0.575605428163652,1,False,muestra insuficiente — no interpretar como tendencia,0.575605428163652,0.575605428163652,0.0,GPT_post,CHOCLO,interseccion
el salvador_flora_DIFÍCIL,0.5749736243927921,1,False,muestra insuficiente — no interpretar como tendencia,0.5749736243927921,0.5749736243927921,0.0,GPT_post,CHOCLO,interseccion
el salvador_geography_DIFÍCIL,0.5733695143902744,1,False,muestra insuficiente — no interpretar como tendencia,0.5733695143902744,0.5733695143902744,0.0,GPT_post,CHOCLO,interseccion
chile_dish_INTERMEDIA,0.5707091663722639,1,False,muestra insuficiente — no interpretar como tendencia,0.5707091663722639,0.5707091663722639,0.0,GPT_post,CHOCLO,interseccion
paraguay_geography_FÁCIL,0.5700215334141696,1,False,muestra insuficiente — no interpretar como tendencia,0.5700215334141696,0.5700215334141696,0.0,GPT_post,CHOCLO,interseccion
venezuela_geography_DIFÍCIL,0.5699202877227907,1,False,muestra insuficiente — no interpretar como tendencia,0.5699202877227907,0.5699202877227907,0.0,GPT_post,CHOCLO,interseccion
honduras_geography_DIFÍCIL,0.5689951732202813,1,False,muestra insuficiente — no interpretar como tendencia,0.5689951732202813,0.5689951732202813,0.0,GPT_post,CHOCLO,interseccion
argentina_tradition_FÁCIL,0.5666855358277206,1,False,muestra insuficiente — no interpretar como tendencia,0.5666855358277206,0.5666855358277206,0.0,GPT_post,CHOCLO,interseccion
republica dominicana_flora_DIFÍCIL,0.5651912152215286,1,False,muestra insuficiente — no interpretar como tendencia,0.5651912152215286,0.5651912152215286,0.0,GPT_post,CHOCLO,interseccion
paraguay_dish_FÁCIL,0.5641940468991244,1,False,muestra insuficiente — no interpretar como tendencia,0.5641940468991244,0.5641940468991244,0.0,GPT_post,CHOCLO,interseccion
cuba_dish_INTERMEDIA,0.5638910057092155,1,False,muestra insuficiente — no interpretar como tendencia,0.5638910057092155,0.5638910057092155,0.0,GPT_post,CHOCLO,interseccion
peru_dish_DIFÍCIL,0.563654531483297,1,False,muestra insuficiente — no interpretar como tendencia,0.563654531483297,0.563654531483297,0.0,GPT_post,CHOCLO,interseccion
nicaragua_dish_FÁCIL,0.5635946427230483,1,False,muestra insuficiente — no interpretar como tendencia,0.5635946427230483,0.5635946427230483,0.0,GPT_post,CHOCLO,interseccion
peru_geography_DIFÍCIL,0.5629738464399621,1,False,muestra insuficiente — no interpretar como tendencia,0.5629738464399621,0.5629738464399621,0.0,GPT_post,CHOCLO,interseccion
nicaragua_geography_DIFÍCIL,0.5605679188613539,1,False,muestra insuficiente — no interpretar como tendencia,0.5605679188613539,0.5605679188613539,0.0,GPT_post,CHOCLO,interseccion
ecuador_flora_DIFÍCIL,0.5575659766241357,1,False,muestra insuficiente — no interpretar como tendencia,0.5575659766241357,0.5575659766241357,0.0,GPT_post,CHOCLO,interseccion
guatemala_tradition_INTERMEDIA,0.5505965147857312,1,False,muestra insuficiente — no interpretar como tendencia,0.5505965147857312,0.5505965147857312,0.0,GPT_post,CHOCLO,interseccion
republica dominicana_geography_DIFÍCIL,0.5494182466908737,1,False,muestra insuficiente — no interpretar como tendencia,0.5494182466908737,0.5494182466908737,0.0,GPT_post,CHOCLO,interseccion
uruguay_flora_INTERMEDIA,0.5483776077076241,1,False,muestra insuficiente — no interpretar como tendencia,0.5483776077076241,0.5483776077076241,0.0,GPT_post,CHOCLO,interseccion
republica dominicana_dish_DIFÍCIL,0.5473316370888992,1,False,muestra insuficiente — no interpretar como tendencia,0.5473316370888992,0.5473316370888992,0.0,GPT_post,CHOCLO,interseccion
peru_flora_DIFÍCIL,0.5435126915022179,1,False,muestra insuficiente — no interpretar como tendencia,0.5435126915022179,0.5435126915022179,0.0,GPT_post,CHOCLO,interseccion
honduras_flora_FÁCIL,0.5426819875284478,1,False,muestra insuficiente — no interpretar como tendencia,0.5426819875284478,0.5426819875284478,0.0,GPT_post,CHOCLO,interseccion
cuba_fauna_DIFÍCIL,0.5385328354382957,1,False,muestra insuficiente — no interpretar como tendencia,0.5385328354382957,0.5385328354382957,0.0,GPT_post,CHOCLO,interseccion
peru_dish_FÁCIL,0.5384924604936883,1,False,muestra insuficiente — no interpretar como tendencia,0.5384924604936883,0.5384924604936883,0.0,GPT_post,CHOCLO,interseccion
uruguay_geography_INTERMEDIA,0.538064275626783,1,False,muestra insuficiente — no interpretar como tendencia,0.538064275626783,0.538064275626783,0.0,GPT_post,CHOCLO,interseccion
venezuela_tradition_FÁCIL,0.5350420933906679,1,False,muestra insuficiente — no interpretar como tendencia,0.5350420933906679,0.5350420933906679,0.0,GPT_post,CHOCLO,interseccion
argentina_tradition_DIFÍCIL,0.5340248130951767,1,False,muestra insuficiente — no interpretar como tendencia,0.5340248130951767,0.5340248130951767,0.0,GPT_post,CHOCLO,interseccion
mexico_object_INTERMEDIA,0.5324796234016066,1,False,muestra insuficiente — no interpretar como tendencia,0.5324796234016066,0.5324796234016066,0.0,GPT_post,CHOCLO,interseccion
el salvador_dish_FÁCIL,0.5320428127491916,1,False,muestra insuficiente — no interpretar como tendencia,0.5320428127491916,0.5320428127491916,0.0,GPT_post,CHOCLO,interseccion
bolivia_geography_FÁCIL,0.5301484241529748,1,False,muestra insuficiente — no interpretar como tendencia,0.5301484241529748,0.5301484241529748,0.0,GPT_post,CHOCLO,interseccion
bolivia_fauna_FÁCIL,0.5268136038824365,1,False,muestra insuficiente — no interpretar como tendencia,0.5268136038824365,0.5268136038824365,0.0,GPT_post,CHOCLO,interseccion
paraguay_flora_FÁCIL,0.5225509041989291,1,False,muestra insuficiente — no interpretar como tendencia,0.5225509041989291,0.5225509041989291,0.0,GPT_post,CHOCLO,interseccion
costa rica_fauna_INTERMEDIA,0.5216862692877099,1,False,muestra insuficiente — no interpretar como tendencia,0.5216862692877099,0.5216862692877099,0.0,GPT_post,CHOCLO,interseccion
paraguay_flora_INTERMEDIA,0.5206151837552035,1,False,muestra insuficiente — no interpretar como tendencia,0.5206151837552035,0.5206151837552035,0.0,GPT_post,CHOCLO,interseccion
cuba_geography_FÁCIL,0.5200045825982536,1,False,muestra insuficiente — no interpretar como tendencia,0.5200045825982536,0.5200045825982536,0.0,GPT_post,CHOCLO,interseccion
argentina_dish_DIFÍCIL,0.5189628981743698,1,False,muestra insuficiente — no interpretar como tendencia,0.5189628981743698,0.5189628981743698,0.0,GPT_post,CHOCLO,interseccion
panama_geography_DIFÍCIL,0.5162297109210934,1,False,muestra insuficiente — no interpretar como tendencia,0.5162297109210934,0.5162297109210934,0.0,GPT_post,CHOCLO,interseccion
costa rica_flora_DIFÍCIL,0.5142277016683862,1,False,muestra insuficiente — no interpretar como tendencia,0.5142277016683862,0.5142277016683862,0.0,GPT_post,CHOCLO,interseccion
guatemala_geography_DIFÍCIL,0.5116339419726972,1,False,muestra insuficiente — no interpretar como tendencia,0.5116339419726972,0.5116339419726972,0.0,GPT_post,CHOCLO,interseccion
el salvador_flora_FÁCIL,0.5098958725178684,1,False,muestra insuficiente — no interpretar como tendencia,0.5098958725178684,0.5098958725178684,0.0,GPT_post,CHOCLO,interseccion
ecuador_geography_DIFÍCIL,0.5080976381346032,1,False,muestra insuficiente — no interpretar como tendencia,0.5080976381346032,0.5080976381346032,0.0,GPT_post,CHOCLO,interseccion
republica dominicana_flora_INTERMEDIA,0.5061647355004593,1,False,muestra insuficiente — no interpretar como tendencia,0.5061647355004593,0.5061647355004593,0.0,GPT_post,CHOCLO,interseccion
bolivia_tradition_FÁCIL,0.5057300105139062,1,False,muestra insuficiente — no interpretar como tendencia,0.5057300105139062,0.5057300105139062,0.0,GPT_post,CHOCLO,interseccion
panama_tradition_DIFÍCIL,0.5055102029884304,1,False,muestra insuficiente — no interpretar como tendencia,0.5055102029884304,0.5055102029884304,0.0,GPT_post,CHOCLO,interseccion
chile_public_figure_FÁCIL,0.505364892328227,1,False,muestra insuficiente — no interpretar como tendencia,0.505364892328227,0.505364892328227,0.0,GPT_post,CHOCLO,interseccion
ecuador_fauna_FÁCIL,0.5038288726850793,1,False,muestra insuficiente — no interpretar como tendencia,0.5038288726850793,0.5038288726850793,0.0,GPT_post,CHOCLO,interseccion
chile_public_figure_DIFÍCIL,0.5032325659637098,1,False,muestra insuficiente — no interpretar como tendencia,0.5032325659637098,0.5032325659637098,0.0,GPT_post,CHOCLO,interseccion
cuba_object_DIFÍCIL,0.5017115892911399,1,False,muestra insuficiente — no interpretar como tendencia,0.5017115892911399,0.5017115892911399,0.0,GPT_post,CHOCLO,interseccion
bolivia_fauna_INTERMEDIA,0.5008966698690698,1,False,muestra insuficiente — no interpretar como tendencia,0.5008966698690698,0.5008966698690698,0.0,GPT_post,CHOCLO,interseccion
republica dominicana_fauna_DIFÍCIL,0.5000244438096328,1,False,muestra insuficiente — no interpretar como tendencia,0.5000244438096328,0.5000244438096328,0.0,GPT_post,CHOCLO,interseccion
guatemala_flora_INTERMEDIA,0.49852062209888737,1,False,muestra insuficiente — no interpretar como tendencia,0.49852062209888737,0.49852062209888737,0.0,GPT_post,CHOCLO,interseccion
chile_geography_INTERMEDIA,0.4979200337772016,1,False,muestra insuficiente — no interpretar como tendencia,0.4979200337772016,0.4979200337772016,0.0,GPT_post,CHOCLO,interseccion
venezuela_dish_FÁCIL,0.4977685075943117,1,False,muestra insuficiente — no interpretar como tendencia,0.4977685075943117,0.4977685075943117,0.0,GPT_post,CHOCLO,interseccion
venezuela_fauna_INTERMEDIA,0.4959817987625246,1,False,muestra insuficiente — no interpretar como tendencia,0.4959817987625246,0.4959817987625246,0.0,GPT_post,CHOCLO,interseccion
costa rica_flora_FÁCIL,0.4957475199743554,1,False,muestra insuficiente — no interpretar como tendencia,0.4957475199743554,0.4957475199743554,0.0,GPT_post,CHOCLO,interseccion
honduras_fauna_DIFÍCIL,0.49371969247305836,1,False,muestra insuficiente — no interpretar como tendencia,0.49371969247305836,0.49371969247305836,0.0,GPT_post,CHOCLO,interseccion
colombia_public_figure_DIFÍCIL,0.49266746746445145,1,False,muestra insuficiente — no interpretar como tendencia,0.49266746746445145,0.49266746746445145,0.0,GPT_post,CHOCLO,interseccion
argentina_flora_INTERMEDIA,0.4887699269448166,1,False,muestra insuficiente — no interpretar como tendencia,0.4887699269448166,0.4887699269448166,0.0,GPT_post,CHOCLO,interseccion
el salvador_fauna_DIFÍCIL,0.4877345675671543,1,False,muestra insuficiente — no interpretar como tendencia,0.4877345675671543,0.4877345675671543,0.0,GPT_post,CHOCLO,interseccion
argentina_fauna_DIFÍCIL,0.48631189099892425,1,False,muestra insuficiente — no interpretar como tendencia,0.48631189099892425,0.48631189099892425,0.0,GPT_post,CHOCLO,interseccion
cuba_flora_INTERMEDIA,0.4861131729627097,1,False,muestra insuficiente — no interpretar como tendencia,0.4861131729627097,0.4861131729627097,0.0,GPT_post,CHOCLO,interseccion
