interseccion,mae,n_preguntas,confiable,nota,mae_ci_lower,mae_ci_upper,mae_margin,method,config,group_level
colombia_dish_FÁCIL,0.7472063302993774,1,False,muestra insuficiente — no interpretar como tendencia,0.7472063302993774,0.7472063302993774,0.0,Claude,CHOCLO,interseccion
colombia_tradition_DIFÍCIL,0.7433566153049469,1,False,muestra insuficiente — no interpretar como tendencia,0.7433566153049469,0.7433566153049469,0.0,Claude,CHOCLO,interseccion
panama_fauna_DIFÍCIL,0.7428543567657471,1,False,muestra insuficiente — no interpretar como tendencia,0.7428543567657471,0.7428543567657471,0.0,Claude,CHOCLO,interseccion
panama_object_FÁCIL,0.7418771982192993,1,False,muestra insuficiente — no interpretar como tendencia,0.7418771982192993,0.7418771982192993,0.0,Claude,CHOCLO,interseccion
chile_geography_FÁCIL,0.7391352951526642,1,False,muestra insuficiente — no interpretar como tendencia,0.7391352951526642,0.7391352951526642,0.0,Claude,CHOCLO,interseccion
guatemala_fauna_FÁCIL,0.7383691966533661,1,False,muestra insuficiente — no interpretar como tendencia,0.7383691966533661,0.7383691966533661,0.0,Claude,CHOCLO,interseccion
cuba_geography_INTERMEDIA,0.7375853359699249,1,False,muestra insuficiente — no interpretar como tendencia,0.7375853359699249,0.7375853359699249,0.0,Claude,CHOCLO,interseccion
uruguay_tradition_DIFÍCIL,0.7311610579490662,1,False,muestra insuficiente — no interpretar como tendencia,0.7311610579490662,0.7311610579490662,0.0,Claude,CHOCLO,interseccion
honduras_fauna_DIFÍCIL,0.7245703637599945,1,False,muestra insuficiente — no interpretar como tendencia,0.7245703637599945,0.7245703637599945,0.0,Claude,CHOCLO,interseccion
bolivia_public_figure_FÁCIL,0.7243015170097351,1,False,muestra insuficiente — no interpretar como tendencia,0.7243015170097351,0.7243015170097351,0.0,Claude,CHOCLO,interseccion
venezuela_object_DIFÍCIL,0.7217236757278442,1,False,muestra insuficiente — no interpretar como tendencia,0.7217236757278442,0.7217236757278442,0.0,Claude,CHOCLO,interseccion
honduras_tradition_INTERMEDIA,0.720240980386734,1,False,muestra insuficiente — no interpretar como tendencia,0.720240980386734,0.720240980386734,0.0,Claude,CHOCLO,interseccion
uruguay_fauna_FÁCIL,0.7182497978210449,1,False,muestra insuficiente — no interpretar como tendencia,0.7182497978210449,0.7182497978210449,0.0,Claude,CHOCLO,interseccion
bolivia_geography_INTERMEDIA,0.7171471416950226,1,False,muestra insuficiente — no interpretar como tendencia,0.7171471416950226,0.7171471416950226,0.0,Claude,CHOCLO,interseccion
venezuela_tradition_FÁCIL,0.7129202485084534,1,False,muestra insuficiente — no interpretar como tendencia,0.7129202485084534,0.7129202485084534,0.0,Claude,CHOCLO,interseccion
mexico_object_DIFÍCIL,0.7101499140262604,1,False,muestra insuficiente — no interpretar como tendencia,0.7101499140262604,0.7101499140262604,0.0,Claude,CHOCLO,interseccion
panama_tradition_DIFÍCIL,0.7099734544754028,1,False,muestra insuficiente — no interpretar como tendencia,0.7099734544754028,0.7099734544754028,0.0,Claude,CHOCLO,interseccion
guatemala_fauna_INTERMEDIA,0.7028039693832397,1,False,muestra insuficiente — no interpretar como tendencia,0.7028039693832397,0.7028039693832397,0.0,Claude,CHOCLO,interseccion
paraguay_geography_INTERMEDIA,0.701447069644928,1,False,muestra insuficiente — no interpretar como tendencia,0.701447069644928,0.701447069644928,0.0,Claude,CHOCLO,interseccion
cuba_flora_DIFÍCIL,0.7006470561027527,1,False,muestra insuficiente — no interpretar como tendencia,0.7006470561027527,0.7006470561027527,0.0,Claude,CHOCLO,interseccion
nicaragua_dish_FÁCIL,0.7006222605705261,1,False,muestra insuficiente — no interpretar como tendencia,0.7006222605705261,0.7006222605705261,0.0,Claude,CHOCLO,interseccion
chile_public_figure_FÁCIL,0.7004435956478119,1,False,muestra insuficiente — no interpretar como tendencia,0.7004435956478119,0.7004435956478119,0.0,Claude,CHOCLO,interseccion
colombia_fauna_INTERMEDIA,0.7003774642944336,1,False,muestra insuficiente — no interpretar como tendencia,0.7003774642944336,0.7003774642944336,0.0,Claude,CHOCLO,interseccion
nicaragua_flora_DIFÍCIL,0.6969947516918182,1,False,muestra insuficiente — no interpretar como tendencia,0.6969947516918182,0.6969947516918182,0.0,Claude,CHOCLO,interseccion
panama_geography_INTERMEDIA,0.6966210901737213,1,False,muestra insuficiente — no interpretar como tendencia,0.6966210901737213,0.6966210901737213,0.0,Claude,CHOCLO,interseccion
paraguay_object_DIFÍCIL,0.6938441693782806,1,False,muestra insuficiente — no interpretar como tendencia,0.6938441693782806,0.6938441693782806,0.0,Claude,CHOCLO,interseccion
peru_fauna_INTERMEDIA,0.6931384801864624,1,False,muestra insuficiente — no interpretar como tendencia,0.6931384801864624,0.6931384801864624,0.0,Claude,CHOCLO,interseccion
ecuador_fauna_DIFÍCIL,0.6907269954681396,1,False,muestra insuficiente — no interpretar como tendencia,0.6907269954681396,0.6907269954681396,0.0,Claude,CHOCLO,interseccion
ecuador_tradition_INTERMEDIA,0.6891893446445465,1,False,muestra insuficiente — no interpretar como tendencia,0.6891893446445465,0.6891893446445465,0.0,Claude,CHOCLO,interseccion
honduras_flora_INTERMEDIA,0.6880391836166382,1,False,muestra insuficiente — no interpretar como tendencia,0.6880391836166382,0.6880391836166382,0.0,Claude,CHOCLO,interseccion
panama_geography_DIFÍCIL,0.683815062046051,1,False,muestra insuficiente — no interpretar como tendencia,0.683815062046051,0.683815062046051,0.0,Claude,CHOCLO,interseccion
argentina_tradition_FÁCIL,0.6793936789035797,1,False,muestra insuficiente — no interpretar como tendencia,0.6793936789035797,0.6793936789035797,0.0,Claude,CHOCLO,interseccion
chile_flora_FÁCIL,0.6763714551925659,1,False,muestra insuficiente — no interpretar como tendencia,0.6763714551925659,0.6763714551925659,0.0,Claude,CHOCLO,interseccion
bolivia_fauna_INTERMEDIA,0.675160139799118,1,False,muestra insuficiente — no interpretar como tendencia,0.675160139799118,0.675160139799118,0.0,Claude,CHOCLO,interseccion
peru_dish_FÁCIL,0.6722673177719116,1,False,muestra insuficiente — no interpretar como tendencia,0.6722673177719116,0.6722673177719116,0.0,Claude,CHOCLO,interseccion
colombia_dish_INTERMEDIA,0.6675350666046143,1,False,muestra insuficiente — no interpretar como tendencia,0.6675350666046143,0.6675350666046143,0.0,Claude,CHOCLO,interseccion
venezuela_object_FÁCIL,0.6667494773864746,1,False,muestra insuficiente — no interpretar como tendencia,0.6667494773864746,0.6667494773864746,0.0,Claude,CHOCLO,interseccion
chile_flora_INTERMEDIA,0.6660055816173553,1,False,muestra insuficiente — no interpretar como tendencia,0.6660055816173553,0.6660055816173553,0.0,Claude,CHOCLO,interseccion
cuba_fauna_DIFÍCIL,0.6627554297447205,1,False,muestra insuficiente — no interpretar como tendencia,0.6627554297447205,0.6627554297447205,0.0,Claude,CHOCLO,interseccion
costa rica_fauna_FÁCIL,0.6585890650749207,1,False,muestra insuficiente — no interpretar como tendencia,0.6585890650749207,0.6585890650749207,0.0,Claude,CHOCLO,interseccion
el salvador_tradition_DIFÍCIL,0.6535528600215912,1,False,muestra insuficiente — no interpretar como tendencia,0.6535528600215912,0.6535528600215912,0.0,Claude,CHOCLO,interseccion
republica dominicana_flora_INTERMEDIA,0.6521567106246948,1,False,muestra insuficiente — no interpretar como tendencia,0.6521567106246948,0.6521567106246948,0.0,Claude,CHOCLO,interseccion
paraguay_geography_FÁCIL,0.6520620584487915,1,False,muestra insuficiente — no interpretar como tendencia,0.6520620584487915,0.6520620584487915,0.0,Claude,CHOCLO,interseccion
cuba_object_FÁCIL,0.6467489898204803,1,False,muestra insuficiente — no interpretar como tendencia,0.6467489898204803,0.6467489898204803,0.0,Claude,CHOCLO,interseccion
argentina_fauna_DIFÍCIL,0.6467105448246002,1,False,muestra insuficiente — no interpretar como tendencia,0.6467105448246002,0.6467105448246002,0.0,Claude,CHOCLO,interseccion
mexico_flora_INTERMEDIA,0.645389050245285,1,False,muestra insuficiente — no interpretar como tendencia,0.645389050245285,0.645389050245285,0.0,Claude,CHOCLO,interseccion
argentina_dish_DIFÍCIL,0.6453468799591064,1,False,muestra insuficiente — no interpretar como tendencia,0.6453468799591064,0.6453468799591064,0.0,Claude,CHOCLO,interseccion
el salvador_geography_INTERMEDIA,0.6449080109596252,1,False,muestra insuficiente — no interpretar como tendencia,0.6449080109596252,0.6449080109596252,0.0,Claude,CHOCLO,interseccion
peru_flora_INTERMEDIA,0.6444992125034332,1,False,muestra insuficiente — no interpretar como tendencia,0.6444992125034332,0.6444992125034332,0.0,Claude,CHOCLO,interseccion
republica dominicana_object_INTERMEDIA,0.6440237164497375,1,False,muestra insuficiente — no interpretar como tendencia,0.6440237164497375,0.6440237164497375,0.0,Claude,CHOCLO,interseccion
venezuela_geography_DIFÍCIL,0.6422528028488159,1,False,muestra insuficiente — no interpretar como tendencia,0.6422528028488159,0.6422528028488159,0.0,Claude,CHOCLO,interseccion
peru_flora_DIFÍCIL,0.634591281414032,1,False,muestra insuficiente — no interpretar como tendencia,0.634591281414032,0.634591281414032,0.0,Claude,CHOCLO,interseccion
el salvador_fauna_INTERMEDIA,0.633443683385849,1,False,muestra insuficiente — no interpretar como tendencia,0.633443683385849,0.633443683385849,0.0,Claude,CHOCLO,interseccion
nicaragua_geography_INTERMEDIA,0.6251119673252106,1,False,muestra insuficiente — no interpretar como tendencia,0.6251119673252106,0.6251119673252106,0.0,Claude,CHOCLO,interseccion
costa rica_tradition_FÁCIL,0.6182987093925476,1,False,muestra insuficiente — no interpretar como tendencia,0.6182987093925476,0.6182987093925476,0.0,Claude,CHOCLO,interseccion
venezuela_fauna_INTERMEDIA,0.617902010679245,1,False,muestra insuficiente — no interpretar como tendencia,0.617902010679245,0.617902010679245,0.0,Claude,CHOCLO,interseccion
argentina_tradition_DIFÍCIL,0.6127414703369141,1,False,muestra insuficiente — no interpretar como tendencia,0.6127414703369141,0.6127414703369141,0.0,Claude,CHOCLO,interseccion
panama_object_DIFÍCIL,0.6122742295265198,1,False,muestra insuficiente — no interpretar como tendencia,0.6122742295265198,0.6122742295265198,0.0,Claude,CHOCLO,interseccion
peru_dish_INTERMEDIA,0.6078363060951233,1,False,muestra insuficiente — no interpretar como tendencia,0.6078363060951233,0.6078363060951233,0.0,Claude,CHOCLO,interseccion
peru_dish_DIFÍCIL,0.6068980693817139,1,False,muestra insuficiente — no interpretar como tendencia,0.6068980693817139,0.6068980693817139,0.0,Claude,CHOCLO,interseccion
nicaragua_dish_INTERMEDIA,0.6061891317367554,1,False,muestra insuficiente — no interpretar como tendencia,0.6061891317367554,0.6061891317367554,0.0,Claude,CHOCLO,interseccion
bolivia_tradition_INTERMEDIA,0.604998379945755,1,False,muestra insuficiente — no interpretar como tendencia,0.604998379945755,0.604998379945755,0.0,Claude,CHOCLO,interseccion
el salvador_dish_DIFÍCIL,0.6034723520278931,1,False,muestra insuficiente — no interpretar como tendencia,0.6034723520278931,0.6034723520278931,0.0,Claude,CHOCLO,interseccion
republica dominicana_geography_FÁCIL,0.597946286201477,1,False,muestra insuficiente — no interpretar como tendencia,0.597946286201477,0.597946286201477,0.0,Claude,CHOCLO,interseccion
costa rica_flora_INTERMEDIA,0.5967427492141724,1,False,muestra insuficiente — no interpretar como tendencia,0.5967427492141724,0.5967427492141724,0.0,Claude,CHOCLO,interseccion
mexico_object_INTERMEDIA,0.5953978300094604,1,False,muestra insuficiente — no interpretar como tendencia,0.5953978300094604,0.5953978300094604,0.0,Claude,CHOCLO,interseccion
honduras_geography_FÁCIL,0.5930532217025757,1,False,muestra insuficiente — no interpretar como tendencia,0.5930532217025757,0.5930532217025757,0.0,Claude,CHOCLO,interseccion
honduras_fauna_FÁCIL,0.5928597450256348,1,False,muestra insuficiente — no interpretar como tendencia,0.5928597450256348,0.5928597450256348,0.0,Claude,CHOCLO,interseccion
republica dominicana_object_DIFÍCIL,0.5903449058532715,1,False,muestra insuficiente — no interpretar como tendencia,0.5903449058532715,0.5903449058532715,0.0,Claude,CHOCLO,interseccion
mexico_fauna_INTERMEDIA,0.585747629404068,1,False,muestra insuficiente — no interpretar como tendencia,0.585747629404068,0.585747629404068,0.0,Claude,CHOCLO,interseccion
ecuador_fauna_INTERMEDIA,0.5842951536178589,1,False,muestra insuficiente — no interpretar como tendencia,0.5842951536178589,0.5842951536178589,0.0,Claude,CHOCLO,interseccion
colombia_dish_DIFÍCIL,0.5812053680419922,1,False,muestra insuficiente — no interpretar como tendencia,0.5812053680419922,0.5812053680419922,0.0,Claude,CHOCLO,interseccion
ecuador_fauna_FÁCIL,0.5795108079910278,1,False,muestra insuficiente — no interpretar como tendencia,0.5795108079910278,0.5795108079910278,0.0,Claude,CHOCLO,interseccion
ecuador_dish_FÁCIL,0.5765810012817383,1,False,muestra insuficiente — no interpretar como tendencia,0.5765810012817383,0.5765810012817383,0.0,Claude,CHOCLO,interseccion
mexico_dish_FÁCIL,0.5764940977096558,1,False,muestra insuficiente — no interpretar como tendencia,0.5764940977096558,0.5764940977096558,0.0,Claude,CHOCLO,interseccion
honduras_geography_INTERMEDIA,0.57545605301857,1,False,muestra insuficiente — no interpretar como tendencia,0.57545605301857,0.57545605301857,0.0,Claude,CHOCLO,interseccion
guatemala_geography_DIFÍCIL,0.5725154876708984,1,False,muestra insuficiente — no interpretar como tendencia,0.5725154876708984,0.5725154876708984,0.0,Claude,CHOCLO,interseccion
venezuela_dish_FÁCIL,0.5710096955299377,1,False,muestra insuficiente — no interpretar como tendencia,0.5710096955299377,0.5710096955299377,0.0,Claude,CHOCLO,interseccion
costa rica_fauna_INTERMEDIA,0.5707950592041016,1,False,muestra insuficiente — no interpretar como tendencia,0.5707950592041016,0.5707950592041016,0.0,Claude,CHOCLO,interseccion
republica dominicana_object_FÁCIL,0.5680466294288635,1,False,muestra insuficiente — no interpretar como tendencia,0.5680466294288635,0.5680466294288635,0.0,Claude,CHOCLO,interseccion
paraguay_dish_DIFÍCIL,0.5674219131469727,1,False,muestra insuficiente — no interpretar como tendencia,0.5674219131469727,0.5674219131469727,0.0,Claude,CHOCLO,interseccion
el salvador_geography_DIFÍCIL,0.5657185614109039,1,False,muestra insuficiente — no interpretar como tendencia,0.5657185614109039,0.5657185614109039,0.0,Claude,CHOCLO,interseccion
cuba_dish_FÁCIL,0.5632569193840027,1,False,muestra insuficiente — no interpretar como tendencia,0.5632569193840027,0.5632569193840027,0.0,Claude,CHOCLO,interseccion
cuba_dish_INTERMEDIA,0.5624492168426514,1,False,muestra insuficiente — no interpretar como tendencia,0.5624492168426514,0.5624492168426514,0.0,Claude,CHOCLO,interseccion
guatemala_tradition_INTERMEDIA,0.5621455609798431,1,False,muestra insuficiente — no interpretar como tendencia,0.5621455609798431,0.5621455609798431,0.0,Claude,CHOCLO,interseccion
peru_geography_FÁCIL,0.5602391958236694,1,False,muestra insuficiente — no interpretar como tendencia,0.5602391958236694,0.5602391958236694,0.0,Claude,CHOCLO,interseccion
republica dominicana_flora_FÁCIL,0.5581744909286499,1,False,muestra insuficiente — no interpretar como tendencia,0.5581744909286499,0.5581744909286499,0.0,Claude,CHOCLO,interseccion
el salvador_flora_INTERMEDIA,0.5575129389762878,1,False,muestra insuficiente — no interpretar como tendencia,0.5575129389762878,0.5575129389762878,0.0,Claude,CHOCLO,interseccion
bolivia_geography_FÁCIL,0.552102267742157,1,False,muestra insuficiente — no interpretar como tendencia,0.552102267742157,0.552102267742157,0.0,Claude,CHOCLO,interseccion
chile_public_figure_DIFÍCIL,0.5472270250320435,1,False,muestra insuficiente — no interpretar como tendencia,0.5472270250320435,0.5472270250320435,0.0,Claude,CHOCLO,interseccion
venezuela_geography_INTERMEDIA,0.5464317798614502,1,False,muestra insuficiente — no interpretar como tendencia,0.5464317798614502,0.5464317798614502,0.0,Claude,CHOCLO,interseccion
panama_fauna_FÁCIL,0.5435971021652222,1,False,muestra insuficiente — no interpretar como tendencia,0.5435971021652222,0.5435971021652222,0.0,Claude,CHOCLO,interseccion
bolivia_dish_INTERMEDIA,0.5415656268596649,1,False,muestra insuficiente — no interpretar como tendencia,0.5415656268596649,0.5415656268596649,0.0,Claude,CHOCLO,interseccion
chile_flora_DIFÍCIL,0.5393610894680023,1,False,muestra insuficiente — no interpretar como tendencia,0.5393610894680023,0.5393610894680023,0.0,Claude,CHOCLO,interseccion
bolivia_dish_DIFÍCIL,0.5372892618179321,1,False,muestra insuficiente — no interpretar como tendencia,0.5372892618179321,0.5372892618179321,0.0,Claude,CHOCLO,interseccion
venezuela_tradition_DIFÍCIL,0.5372506678104401,1,False,muestra insuficiente — no interpretar como tendencia,0.5372506678104401,0.5372506678104401,0.0,Claude,CHOCLO,interseccion
costa rica_flora_DIFÍCIL,0.5362672805786133,1,False,muestra insuficiente — no interpretar como tendencia,0.5362672805786133,0.5362672805786133,0.0,Claude,CHOCLO,interseccion
uruguay_flora_INTERMEDIA,0.5330581068992615,1,False,muestra insuficiente — no interpretar como tendencia,0.5330581068992615,0.5330581068992615,0.0,Claude,CHOCLO,interseccion
guatemala_tradition_FÁCIL,0.5329099297523499,1,False,muestra insuficiente — no interpretar como tendencia,0.5329099297523499,0.5329099297523499,0.0,Claude,CHOCLO,interseccion
ecuador_tradition_DIFÍCIL,0.5315467715263367,1,False,muestra insuficiente — no interpretar como tendencia,0.5315467715263367,0.5315467715263367,0.0,Claude,CHOCLO,interseccion
peru_fauna_FÁCIL,0.5313040316104889,1,False,muestra insuficiente — no interpretar como tendencia,0.5313040316104889,0.5313040316104889,0.0,Claude,CHOCLO,interseccion
cuba_flora_INTERMEDIA,0.5271938443183899,1,False,muestra insuficiente — no interpretar como tendencia,0.5271938443183899,0.5271938443183899,0.0,Claude,CHOCLO,interseccion
chile_dish_DIFÍCIL,0.5271198749542236,1,False,muestra insuficiente — no interpretar como tendencia,0.5271198749542236,0.5271198749542236,0.0,Claude,CHOCLO,interseccion
ecuador_dish_INTERMEDIA,0.5253933668136597,1,False,muestra insuficiente — no interpretar como tendencia,0.5253933668136597,0.5253933668136597,0.0,Claude,CHOCLO,interseccion
uruguay_geography_INTERMEDIA,0.5235340595245361,1,False,muestra insuficiente — no interpretar como tendencia,0.5235340595245361,0.5235340595245361,0.0,Claude,CHOCLO,interseccion
ecuador_flora_DIFÍCIL,0.5233723521232605,1,False,muestra insuficiente — no interpretar como tendencia,0.5233723521232605,0.5233723521232605,0.0,Claude,CHOCLO,interseccion
el salvador_dish_INTERMEDIA,0.5209352076053619,1,False,muestra insuficiente — no interpretar como tendencia,0.5209352076053619,0.5209352076053619,0.0,Claude,CHOCLO,interseccion
guatemala_flora_INTERMEDIA,0.5197969079017639,1,False,muestra insuficiente — no interpretar como tendencia,0.5197969079017639,0.5197969079017639,0.0,Claude,CHOCLO,interseccion
paraguay_object_FÁCIL,0.5174654722213745,1,False,muestra insuficiente — no interpretar como tendencia,0.5174654722213745,0.5174654722213745,0.0,Claude,CHOCLO,interseccion
cuba_dish_DIFÍCIL,0.5144200325012207,1,False,muestra insuficiente — no interpretar como tendencia,0.5144200325012207,0.5144200325012207,0.0,Claude,CHOCLO,interseccion
colombia_fauna_DIFÍCIL,0.5123018026351929,1,False,muestra insuficiente — no interpretar como tendencia,0.5123018026351929,0.5123018026351929,0.0,Claude,CHOCLO,interseccion
argentina_flora_INTERMEDIA,0.5101224482059479,1,False,muestra insuficiente — no interpretar como tendencia,0.5101224482059479,0.5101224482059479,0.0,Claude,CHOCLO,interseccion
republica dominicana_geography_INTERMEDIA,0.5093291401863098,1,False,muestra insuficiente — no interpretar como tendencia,0.5093291401863098,0.5093291401863098,0.0,Claude,CHOCLO,interseccion
republica dominicana_fauna_DIFÍCIL,0.5080420970916748,1,False,muestra insuficiente — no interpretar como tendencia,0.5080420970916748,0.5080420970916748,0.0,Claude,CHOCLO,interseccion
ecuador_flora_FÁCIL,0.5001043379306793,1,False,muestra insuficiente — no interpretar como tendencia,0.5001043379306793,0.5001043379306793,0.0,Claude,CHOCLO,interseccion
nicaragua_geography_DIFÍCIL,0.4984259009361267,1,False,muestra insuficiente — no interpretar como tendencia,0.4984259009361267,0.4984259009361267,0.0,Claude,CHOCLO,interseccion
panama_dish_INTERMEDIA,0.49679458141326904,1,False,muestra insuficiente — no interpretar como tendencia,0.49679458141326904,0.49679458141326904,0.0,Claude,CHOCLO,interseccion
bolivia_fauna_FÁCIL,0.49432551860809326,1,False,muestra insuficiente — no interpretar como tendencia,0.49432551860809326,0.49432551860809326,0.0,Claude,CHOCLO,interseccion
mexico_tradition_FÁCIL,0.4934687614440918,1,False,muestra insuficiente — no interpretar como tendencia,0.4934687614440918,0.4934687614440918,0.0,Claude,CHOCLO,interseccion
costa rica_fauna_DIFÍCIL,0.49312448501586914,1,False,muestra insuficiente — no interpretar como tendencia,0.49312448501586914,0.49312448501586914,0.0,Claude,CHOCLO,interseccion
uruguay_dish_INTERMEDIA,0.4885643720626831,1,False,muestra insuficiente — no interpretar como tendencia,0.4885643720626831,0.4885643720626831,0.0,Claude,CHOCLO,interseccion
nicaragua_flora_FÁCIL,0.4837273955345154,1,False,muestra insuficiente — no interpretar como tendencia,0.4837273955345154,0.4837273955345154,0.0,Claude,CHOCLO,interseccion
costa rica_tradition_INTERMEDIA,0.48226380348205566,1,False,muestra insuficiente — no interpretar como tendencia,0.48226380348205566,0.48226380348205566,0.0,Claude,CHOCLO,interseccion
mexico_dish_DIFÍCIL,0.4814998507499695,1,False,muestra insuficiente — no interpretar como tendencia,0.4814998507499695,0.4814998507499695,0.0,Claude,CHOCLO,interseccion
argentina_dish_INTERMEDIA,0.48111438751220703,1,False,muestra insuficiente — no interpretar como tendencia,0.48111438751220703,0.48111438751220703,0.0,Claude,CHOCLO,interseccion
bolivia_public_figure_INTERMEDIA,0.48083120584487915,1,False,muestra insuficiente — no interpretar como tendencia,0.48083120584487915,0.48083120584487915,0.0,Claude,CHOCLO,interseccion
uruguay_flora_DIFÍCIL,0.47865724563598633,1,False,muestra insuficiente — no interpretar como tendencia,0.47865724563598633,0.47865724563598633,0.0,Claude,CHOCLO,interseccion
costa rica_dish_INTERMEDIA,0.47714221477508545,1,False,muestra insuficiente — no interpretar como tendencia,0.47714221477508545,0.47714221477508545,0.0,Claude,CHOCLO,interseccion
guatemala_fauna_DIFÍCIL,0.47215890884399414,1,False,muestra insuficiente — no interpretar como tendencia,0.47215890884399414,0.47215890884399414,0.0,Claude,CHOCLO,interseccion
guatemala_geography_INTERMEDIA,0.46553635597229004,1,False,muestra insuficiente — no interpretar como tendencia,0.46553635597229004,0.46553635597229004,0.0,Claude,CHOCLO,interseccion
nicaragua_flora_INTERMEDIA,0.4646891951560974,1,False,muestra insuficiente — no interpretar como tendencia,0.4646891951560974,0.4646891951560974,0.0,Claude,CHOCLO,interseccion
panama_tradition_FÁCIL,0.4621715545654297,1,False,muestra insuficiente — no interpretar como tendencia,0.4621715545654297,0.4621715545654297,0.0,Claude,CHOCLO,interseccion
nicaragua_fauna_FÁCIL,0.4618542194366455,1,False,muestra insuficiente — no interpretar como tendencia,0.4618542194366455,0.4618542194366455,0.0,Claude,CHOCLO,interseccion
costa rica_geography_DIFÍCIL,0.46154260635375977,1,False,muestra insuficiente — no interpretar como tendencia,0.46154260635375977,0.46154260635375977,0.0,Claude,CHOCLO,interseccion
colombia_public_figure_DIFÍCIL,0.45733392238616943,1,False,muestra insuficiente — no interpretar como tendencia,0.45733392238616943,0.45733392238616943,0.0,Claude,CHOCLO,interseccion
nicaragua_fauna_DIFÍCIL,0.45687830448150635,1,False,muestra insuficiente — no interpretar como tendencia,0.45687830448150635,0.45687830448150635,0.0,Claude,CHOCLO,interseccion
colombia_public_figure_INTERMEDIA,0.4566004276275635,1,False,muestra insuficiente — no interpretar como tendencia,0.4566004276275635,0.4566004276275635,0.0,Claude,CHOCLO,interseccion
panama_tradition_INTERMEDIA,0.45455223321914673,1,False,muestra insuficiente — no interpretar como tendencia,0.45455223321914673,0.45455223321914673,0.0,Claude,CHOCLO,interseccion
ecuador_geography_DIFÍCIL,0.4518832564353943,1,False,muestra insuficiente — no interpretar como tendencia,0.4518832564353943,0.4518832564353943,0.0,Claude,CHOCLO,interseccion
argentina_flora_FÁCIL,0.44678759574890137,1,False,muestra insuficiente — no interpretar como tendencia,0.44678759574890137,0.44678759574890137,0.0,Claude,CHOCLO,interseccion
mexico_object_FÁCIL,0.4426332712173462,1,False,muestra insuficiente — no interpretar como tendencia,0.4426332712173462,0.4426332712173462,0.0,Claude,CHOCLO,interseccion
paraguay_dish_INTERMEDIA,0.4418899416923523,1,False,muestra insuficiente — no interpretar como tendencia,0.4418899416923523,0.4418899416923523,0.0,Claude,CHOCLO,interseccion
cuba_object_DIFÍCIL,0.4399900436401367,1,False,muestra insuficiente — no interpretar como tendencia,0.4399900436401367,0.4399900436401367,0.0,Claude,CHOCLO,interseccion
paraguay_flora_FÁCIL,0.4388529658317566,1,False,muestra insuficiente — no interpretar como tendencia,0.4388529658317566,0.4388529658317566,0.0,Claude,CHOCLO,interseccion
honduras_tradition_FÁCIL,0.4383227229118347,1,False,muestra insuficiente — no interpretar como tendencia,0.4383227229118347,0.4383227229118347,0.0,Claude,CHOCLO,interseccion
peru_geography_DIFÍCIL,0.4381887912750244,1,False,muestra insuficiente — no interpretar como tendencia,0.4381887912750244,0.4381887912750244,0.0,Claude,CHOCLO,interseccion
uruguay_fauna_DIFÍCIL,0.43516409397125244,1,False,muestra insuficiente — no interpretar como tendencia,0.43516409397125244,0.43516409397125244,0.0,Claude,CHOCLO,interseccion
bolivia_tradition_FÁCIL,0.4329316020011902,1,False,muestra insuficiente — no interpretar como tendencia,0.4329316020011902,0.4329316020011902,0.0,Claude,CHOCLO,interseccion
uruguay_dish_DIFÍCIL,0.43079400062561035,1,False,muestra insuficiente — no interpretar como tendencia,0.43079400062561035,0.43079400062561035,0.0,Claude,CHOCLO,interseccion
paraguay_dish_FÁCIL,0.4305216670036316,1,False,muestra insuficiente — no interpretar como tendencia,0.4305216670036316,0.4305216670036316,0.0,Claude,CHOCLO,interseccion
mexico_fauna_FÁCIL,0.42846250534057617,1,False,muestra insuficiente — no interpretar como tendencia,0.42846250534057617,0.42846250534057617,0.0,Claude,CHOCLO,interseccion
republica dominicana_geography_DIFÍCIL,0.4263157248497009,1,False,muestra insuficiente — no interpretar como tendencia,0.4263157248497009,0.4263157248497009,0.0,Claude,CHOCLO,interseccion
uruguay_tradition_FÁCIL,0.4261927604675293,1,False,muestra insuficiente — no interpretar como tendencia,0.4261927604675293,0.4261927604675293,0.0,Claude,CHOCLO,interseccion
honduras_fauna_INTERMEDIA,0.42611294984817505,1,False,muestra insuficiente — no interpretar como tendencia,0.42611294984817505,0.42611294984817505,0.0,Claude,CHOCLO,interseccion
paraguay_flora_INTERMEDIA,0.4249512553215027,1,False,muestra insuficiente — no interpretar como tendencia,0.4249512553215027,0.4249512553215027,0.0,Claude,CHOCLO,interseccion
cuba_geography_FÁCIL,0.4233468770980835,1,False,muestra insuficiente — no interpretar como tendencia,0.4233468770980835,0.4233468770980835,0.0,Claude,CHOCLO,interseccion
guatemala_dish_FÁCIL,0.4226253032684326,1,False,muestra insuficiente — no interpretar como tendencia,0.4226253032684326,0.4226253032684326,0.0,Claude,CHOCLO,interseccion
costa rica_geography_FÁCIL,0.4192809462547302,1,False,muestra insuficiente — no interpretar como tendencia,0.4192809462547302,0.4192809462547302,0.0,Claude,CHOCLO,interseccion
bolivia_tradition_DIFÍCIL,0.41829538345336914,1,False,muestra insuficiente — no interpretar como tendencia,0.41829538345336914,0.41829538345336914,0.0,Claude,CHOCLO,interseccion
el salvador_dish_FÁCIL,0.414264440536499,1,False,muestra insuficiente — no interpretar como tendencia,0.414264440536499,0.414264440536499,0.0,Claude,CHOCLO,interseccion
